CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202204326659,2,1,3H3V482C*MT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,48.000,Material: ALUMINUM/STEEL,2,,
202204329146,2,1,58SBD122*ME******,2023-07-21 02:47:50,0,6,TRAILER,1509,EAST TEXAS TRAILERS,1358,EAST TEXAS TRAILERS,4701,East Texas Trailers,2021,,,6,UNITED STATES (USA),TEXAS,PETTY,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,12.000,,2,,
202204329148,2,1,3H3V452C*LT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,45.000,Material: Aluminum/Steel,2,,
202204331856,1,1,1JJV532W*7L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204335237,2,1,5WSAWA32*GN******,2023-07-21 02:47:50,0,6,TRAILER,10142,WALKER STAINLESS EQUIPMENT CO,6978,WALKER,18560,DOT/TC-406,2016,,,6,UNITED STATES (USA),WISCONSIN,NEW LISBON,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Trailer Material: Aluminum,3,,
202204335478,2,1,1UYVS253*M6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204336800,1,1,1W16532A*K5******,2023-07-21 02:47:50,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2019,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,,Type of suspension: Air Ride,61,Trailer,,,,,53,Livestock - Cattle Trailer,,,53.000,,2,,
202204339453,2,1,1GR1P062*NT******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202204340165,1,1,4YMBU081*LG******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
202204344368,2,1,1JJV532W*9L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204344539,2,1,5FTBD451*L1******,2023-07-21 02:47:50,0,6,TRAILER,6919,FELLING TRAILERS,4771,FELLING TRAILERS,10467,Felling Trailers,2020,,,6,UNITED STATES (USA),MINNESOTA,SAUK CENTRE,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,45.000,,1,,
202204344783,1,1,3H3V532C*HT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204346954,1,1,1XNBE242*N1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2022,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,23,Equipment Trailer,1,Ball Type Pull,24.000,,2,,
202204350504,2,1,1JJV532D*DL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204350663,2,1,10BAA621*CF******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2012,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank LLC.,,,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Non-Code. Carries food products or other non-hazardous materials.,2,3,Tandem
202204353228,1,1,1JJV532D*GL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204353489,2,1,1GRAA062*GW******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204353562,2,1,LJRC4126*H1******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
202204355903,1,1,1JJV532W*4L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204356399,2,1,1W9AC463*6P347***,2023-07-21 02:47:50,0,6,TRAILER,10331,WARREN EQUIPMENT INC.,8661,"WARREN EQUIPMENT, INC.",22712,"Warren Equipment, Inc.",2006,,,6,UNITED STATES (USA),FLORIDA,PLANT CITY,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,,Tri-Axle Dual Tires,,,
202204358349,1,1,3H3V532C*KT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204358351,1,1,11WEC122*7W******,2023-07-21 02:47:50,0,6,TRAILER,6162,W W TRAILER MANUFACTURING & SALES INC.,3454,W W TRAILER MANUFACTURING & SALES INC.,31504,W W Trailer Manufacturing & Sales Inc.,2007,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,W W Trailer Manufacturing & Sales Inc.,,,,61,Trailer,14,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)",,,160,Cargo Trailer,,,12.000,,2,,
202204359292,1,1,1JJC4921*RL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,22487,40' Gooseneck,1994,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,3,Gooseneck,49.000,,2,,
202204359559,1,1,5A4CRSL1*K2******,2023-07-21 02:47:50,0,6,TRAILER,3087,LOAD RITE TRAILERS INC,5343,LOAD RITE,14377,Load Rite Trailers,2019,,,6,UNITED STATES (USA),PENNSYLVANIA,FAIRLESS HILLS,,,,"Rim Size= 12X4.00, Tire Size = 4.80-12B, with GAWR from 1181 to 1560",61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",,,2,Boat Trailer,1,Ball Type Pull,16.000,GVWR = 1485,,5,Single
202204362612,1,1,1JJV532B*LL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204363302,2,1,1UK500J2*G1******,2023-07-21 02:47:50,0,6,TRAILER,17218,"INTERSTATE MANUFACTURING, INC.",7833,"INTERSTATE MANUFACTURING, INC.",21009,"Interstate Manufacturing, Inc.",2016,,,6,UNITED STATES (USA),MICHIGAN,WHITE PIGEON,,,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,21.000,Trailer Length: 20' - 22',2,,
202204363678,1,1,5PRSG202*D0******,2023-07-21 02:47:50,0,6,TRAILER,11084,"WELCHEL ENTERPRISES, L.L.C.",4434,"WELCHEL ENTERPRISES, L.L.C. DBA CHEROKEE",9262,"Welchel Enterprises, L.L.C. dba Cherokee",2013,,,6,UNITED STATES (USA),OKLAHOMA,OKLAHOMA CITY,"Welchel Enterprises, L.L.C. dba Cherokee",,,,61,Trailer,,,,,,,3,Gooseneck,20.000,Body Type - Stock Trailer,2,,
202204363996,1,1,1JJV532D*GL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204366222,1,1,5JW1D142*N4******,2023-07-21 02:47:50,0,6,TRAILER,9916,NOVAE LLC,2410,SURE-TRAC,6193,Sure-Trac Trailers,2022,,,6,UNITED STATES (USA),INDIANA,MARKLE,Markle2,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,14.000,Solid Side Body,2,,
202204370119,1,1,1UYVS235*4P******,2023-07-21 02:47:50,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,35.000,,2,,
202204372665,1,1,5KTUS161*MF******,2023-07-21 02:47:50,0,6,TRAILER,10097,KARAVAN TRAILERS INC.,5044,KARAVAN TRAILER,12425,Karavan Trailer,2021,,,6,UNITED STATES (USA),WISCONSIN,FOX LAKE,,,,,61,Trailer,,,,,16,Utility Trailer,31,Ball Hitch,16.000,FRAME TYPE: Sq. Tube,1,,
202204373114,1,1,4P5T6202*H1******,2023-07-21 02:47:50,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2017,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,23,Equipment Trailer,30,Other,20.000,Variable HITCH based on Size/Type of Trailer,2,,
202204373114,2,1,16VDX142*J3******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2018,,,6,UNITED STATES (USA),GEORGIA,CORDELE,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,14.000,Dump Trailer,2,,
202204373900,1,1,1UYVS253*H6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204374332,3,1,4HXRC142*5C******,2023-07-21 02:47:50,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2005,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,160,Cargo Trailer,,,14.000,,2,,
202204374332,4,1,7KD2E202*MU******,2023-07-21 02:47:50,1,6,TRAILER,18720,"HAULMARK TRAILERS OF UT, INC.",9822,"HAULMARK TRAILERS OF UT, INC.",25198,"Haulmark Trailers of UT, Inc.",2021,,,6,UNITED STATES (USA),UTAH,OGDEN,,,,,61,Trailer,,,,,5,Enclosed Trailer,3,Gooseneck,20.000,,2,,
202204374332,5,1,53BLTEB2*JF******,2023-07-21 02:47:50,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5447,LOOK,2018,,,6,UNITED STATES (USA),ARIZONA,,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,,Length of Trailer: 20' to 29',2,,
202204376948,2,1,13N2532C*D1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2013,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: Sliding Suspension,61,Trailer,,,,,61,Drop Deck Trailer,,,53.000,,2,,
202204377088,1,1,1UYVS253*GU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204377088,3,1,3H6KS211*M3******,2023-07-21 02:47:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2021,AL PNEUMATIC,,12,MEXICO,CHIHUAHUA,,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,21.000,,1,,
202204377088,3,2,3H6HS282*M3******,2023-07-21 02:47:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2021,AL PNEUMATIC,,12,MEXICO,CHIHUAHUA,,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,2,Pintle Hitch/Hook,28.000,,2,,
202204377427,2,1,1GRAA062*6B******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204382291,1,1,1GRAA062*NW******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202204382291,2,1,3UTVS253*N8******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,12,MEXICO,,PIEDRAS NEGRAS,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204382464,1,1,1JJV532B*GL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204384506,1,1,1JJV542W*XL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,1999,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,54.000,,2,,
202204388736,2,1,1JJV532D*NL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204388932,1,1,1UYVS253*L2******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204390769,1,1,1RNF53A2*MR******,2023-07-21 02:47:50,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2021,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Airride,2,,
202204391148,1,1,3H3V362K*NJ******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,36.000,,2,,
202204391167,4,1,4J8B0432*XT******,2023-07-21 02:47:50,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,1999,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,,,43.000,Closed,2,,
202204392882,2,1,5RTBE122*JD******,2023-07-21 02:47:50,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2018,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,2,,
202204393837,4,1,1UYVS253*4M******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204394225,1,1,1JJV532W*8L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204396942,1,1,5MATA422*PA******,2023-07-21 02:47:50,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2023,,,6,UNITED STATES (USA),OHIO,SALEM,ALLEN ROAD,,,,61,Trailer,,,,,174,Dry Bulk Trailer,6,Kingpin,42.000,PNEUMATIC TANKER,2,,
202204396944,3,1,1JJV532D*PL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204397121,2,1,1JJV532D*PL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204397289,2,1,10BABA13*LP******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22683,NON-DOT/TC Spec (3A/FOODGRADE/WATER/FERTILIZER/SEPTIC/DRY BULK/ETC.),2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: 40-50 feet,1,,
202204397289,2,2,10BBBA20*LP******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22683,NON-DOT/TC Spec (3A/FOODGRADE/WATER/FERTILIZER/SEPTIC/DRY BULK/ETC.),2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Full Trailer,2,,
202204398351,1,1,1JJV281W*6L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202204398351,1,2,1GRAP561*FK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
202204399240,2,1,1S12E953*TD******,2023-07-21 02:47:50,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1996,Smooth Side,,6,UNITED STATES (USA),,DANVILLE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van,2,3,Tandem
202204399774,1,1,4MJUG242*YE******,2023-07-21 02:47:50,0,6,TRAILER,1254,"CORNELIUS MANUFACTURING, INC.",682,CMI,3802,CMI,2000,,,6,UNITED STATES (USA),INDIANA,ELNORA,,,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,24.000,,2,,
202204401518,2,1,5HTDL453*C5******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2012,,,6,UNITED STATES (USA),TEXAS,RHOME,,,,Body Shape: Round Double Conical,61,Trailer,,,,,15,Tank Trailer,,,45.000,AL 307/407,3,,
202204402978,2,1,1JJV532D*JL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204403883,2,1,LJRC5426*G1******,2023-07-21 02:47:50,1,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2016,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202204405402,2,1,4HXLS142*3C******,2023-07-21 02:47:50,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2003,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,16,Utility Trailer,,,14.000,,2,,
202204407554,1,1,1JJV532W*9L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204410371,2,1,5NHTFE41*4U******,2023-07-21 02:47:50,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2527,Flat Top Express,2004,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,,,Address: 193 Industrial Drive,61,Trailer,,,,,21,Travel Trailer,,,14.000,,1,,
202204410511,1,1,5WSAWS33*JN******,2023-07-21 02:47:50,1,6,TRAILER,10142,WALKER STAINLESS EQUIPMENT CO,6978,WALKER,18560,DOT/TC-406,2018,,,6,UNITED STATES (USA),WISCONSIN,NEW LISBON,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Trailer Material: Aluminum,3,,
202204412593,1,1,13N14830*Y5******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2000,,,6,UNITED STATES (USA),KENTUCKY,PRINCETON,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
202204413148,1,1,1GRAA062*EE******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),GEORGIA,STATESBORO,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204413397,1,1,1S12SC33*WB******,2023-07-21 02:47:50,1,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1998,,,6,UNITED STATES (USA),,BERWICK,,,,,61,Trailer,,,,,46,Chassis,,,33.000,Straight Frame,2,3,Tandem
202204413923,2,1,1UYVS253*N7******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
