CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202304758303,2,1,56JTE162*JA******,2024-08-02 03:06:25,0,6,TRAILER,12137,"UNITED TRAILERS, LLC",3658,UNITED TRAILERS,8047,United Trailers,2018,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
202304758468,2,1,5E0AA164*PG******,2024-08-02 03:06:25,0,6,TRAILER,20895,"COTTRELL, INC.",12482,COTTRELL,32567,"C-09, C-11, CS-10, CS-12M3, CX-09, CX-5LSCH, CX-AK7, CX-LSFA-TRI",2023,,,6,UNITED STATES (USA),GEORGIA,GAINESVILLE,,,,,61,Trailer,,,,,3,Car Hauler Trailer,5,Fifth Wheel,,Trailer Length (feet): 48-50,2,3,Tandem
202304758469,1,1,3H3V532C*8T******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2008,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304761339,2,1,46UFU402*K1******,2024-08-02 03:06:25,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,1989,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,,,61,Trailer,,,,,16,Utility Trailer,,,40.000,Flatbed,2,,
202304761847,1,1,1UYVS253*H7******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304761847,3,1,1JJV532D*FL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304762222,2,1,4WWGHB6A*6M******,2024-08-02 03:06:25,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2006,ALUMINUM CROSSBAR - 18 INCH CENTERS (CF-CFD),,6,UNITED STATES (USA),MISSOURI,MOBERLY,Plant 6,,,,61,Trailer,,,,,,,,,48.000,Type of Trailer: ALUM FRAME FLATBED - (ACF),2,,
202304762483,2,1,1JJV532D*ML******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304765070,1,1,2SWUW11A*5G******,2024-08-02 03:06:25,0,6,TRAILER,10656,1652344 ONTARIO LIMITED,2833,SNOWBEAR,6778,SnowBear Trailer,2005,,,1,CANADA,ONTARIO,GUELPH,,,,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",,,16,Utility Trailer,,,10.000,Body Type: Welded Frame,1,,
202304766014,2,1,3H3V532C*JT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304767190,2,1,3H3V532K*NS******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202304767271,1,1,16VDX162*L5******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2020,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Dump Trailer,2,,
202304767271,2,1,1M9BF252*BC700***,2024-08-02 03:06:25,1,6,TRAILER,8833,MCGEE TRAILERS SALES,6536,MCGEE TRAILERS,17860,MCGEE TRAILERS,2011,,,6,UNITED STATES (USA),,COOKVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,25.000,,2,,
202304767284,2,1,1PLA0352*RP******,2024-08-02 03:06:25,0,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,2024,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,19,Logging Trailer,,,35.000,"Logger, Long",2,,
202304767544,2,1,1UYVS253*TM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1996,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304767564,2,1,5NHUTWV2*MU******,2024-08-02 03:06:25,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3042,Tailwind,2021,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,,,Address: 193 Industrial Drive,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,20.000,,2,,
202304767990,2,1,2T9T2143*8B089***,2024-08-02 03:06:25,0,6,TRAILER,2855,TANKCON FRP INC,8536,TANKCON FRP INC.,22497,Tankcon FRP Inc.,2008,,,1,CANADA,QUEBEC,BOISBRIAND,,,,,61,Trailer,,,,,,,,,43.000,,,,
202304768836,2,1,1GR1A062*NW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202304769994,1,1,1M9PT9A2*CH355***,2024-08-02 03:06:25,0,6,TRAILER,19392,"MISSISSIPPI TANK AND MANUFACTURING COMPANY, DBA MISSISSIPPI TANK COMPANY",10147,MISSISSIPPI TANK COMPANY,26244,Mississippi Tank Company,2012,,,6,UNITED STATES (USA),ALABAMA,HATTIESBURG,,,,,61,Trailer,,,,,,,,,,Trailer Type: Quenched and Tempered,2,,
202304772970,1,1,1JJV532D*EL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304773045,2,1,1TDH4002*CB******,2024-08-02 03:06:25,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2012,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
202304774458,1,1,3H3V532C*JR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304775737,2,1,1UYVS253*AM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304779320,2,1,3H3V532C*ET******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304779932,1,1,53BLTEA2*LT******,2024-08-02 03:06:25,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5447,LOOK,2020,,,6,UNITED STATES (USA),UTAH,,,,,,61,Trailer,,,,,5,Enclosed Trailer,,,,Type of Trailer: Tag,2,,
202304780254,1,1,4YDT29F2*K7******,2024-08-02 03:06:25,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2019,,,6,UNITED STATES (USA),INDIANA,GOSHEN,Plant #7,,,Arbitrary Final Digit,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,29.000,Recreational Vehicle,2,,
202304784058,1,1,1L9SC433*HG423***,2024-08-02 03:06:25,1,6,TRAILER,8949,"LUCON, INC.",2202,LUCON,5989,Lucon,2017,,,6,UNITED STATES (USA),GEORGIA,GRIFFIN,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,43.000,Trailer Type = Special Cargo,3,,
202304784640,2,1,1DW1A532*5S******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2005,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304784780,1,1,1JJV532W*5L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304787141,1,1,2LDPA532*1C******,2024-08-02 03:06:25,0,6,TRAILER,2310,TRIPLE E CANADA LTD.,8292,TRIPLE E INDUSTRIES,22077,Platform,2001,,,1,CANADA,MANITOBA,WINKLER,,,,,61,Trailer,,,,,,,,,53.000,"Aluminum Front & Rear Cross-members, Knee-braces",2,,
202304789119,1,1,1UYVS253*J3******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304789198,1,1,10BFB623*GF******,2024-08-02 03:06:25,0,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,1986,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank Inc.,,,,61,Trailer,,,,,172,Chemical Trailer,,,3.000,Vessel Capacity: greater than or equal to 6000 gallons but less than 7000 gallons.,2,3,Tandem
202304789575,2,1,3H3V532C*GT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304792431,1,1,1UYVS245*J6******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
202304794504,1,1,1JJV532D*JL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304796302,1,1,58CB1DC2*LC******,2024-08-02 03:06:25,0,6,TRAILER,7342,"BWISE MANUFACTURING, LLC",4746,BWISE MANUFACTURING,10040,Bwise Manufacturing LLC,2020,,,6,UNITED STATES (USA),PUERTO RICO,CHAMBERSBURG,Bwise Manufacturing,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,14.000,Standard,2,,
202304796324,1,1,1JJV281W*4L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202304796324,1,2,5V8VC281*NM******,2024-08-02 03:06:25,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2022,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,28.000,Composite Plate Semitrailer (VXP),,5,Single
202304796851,2,1,1UYVS253*P3******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304798635,1,1,1GRAA062*5T******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2005,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
202304803250,1,1,4YMBU121*HT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2017,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,12.000,,1,,
202304803250,2,1,4R7BU202*ET******,2024-08-02 03:06:25,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2014,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,20.000,,2,,
202304809833,2,1,4R7GU202*7T******,2024-08-02 03:06:25,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2007,,,6,UNITED STATES (USA),TEXAS,NAPLES,,,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,20.000,,2,,
202304818027,4,1,13N1532C*K1******,2024-08-02 03:06:25,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2019,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: Sliding Suspension,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,53.000,,2,,
202304818116,2,1,17XFP122*91******,2024-08-02 03:06:25,0,6,TRAILER,3035,DOUG BRAGG INC.DBA TEXAS BRAGG ENTERPRISES,8265,TEXAS BRAGG ENTERPRISES,22008,Texas Bragg Enterprises,2009,Pipe,,6,UNITED STATES (USA),TEXAS,MOUNT PLESANT,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,12.000,,2,,
202304818439,2,1,1UNSD342*8R******,2024-08-02 03:06:25,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),COLORADO,LAMAR,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,34.000,,2,,
202304818751,1,1,1GRAA062*FW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202304818751,2,1,1JJV532D*PL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202304824330,2,1,3H3V532C*8T******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2008,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304824605,2,1,1JJV532W*1L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304827820,1,1,1UYVS253*AP******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304830193,1,1,1UNST432*8S******,2024-08-02 03:06:25,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,43.000,,2,,
202304830488,2,1,1GR1P062*JH******,2024-08-02 03:06:25,1,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202304835238,1,1,1W1K6532*P5******,2024-08-02 03:06:25,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2023,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,,,61,Trailer,,,,,13,Livestock Trailer,6,Kingpin,53.000,,2,,
202304835463,2,1,1GRAA062*GW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202304835702,2,1,1UYVS253*6M******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304837380,1,1,1E1D1Y28*6R******,2024-08-02 03:06:25,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2006,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,,,48.000,Aluminum Body - Steel Frame,2,,
202304838017,2,1,3H3V532K*PS******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2023,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202304838099,2,1,13NZ542C*P1******,2024-08-02 03:06:25,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2023,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,6,Kingpin,54.000,Trailer Type Connection: Connected via a Kingpin to the tractor Fifthwheel,,3,Tandem
202304839502,2,1,4YMBU081*HT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2017,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
202304844323,2,1,LJRC4137*H1******,2024-08-02 03:06:25,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,,,"GVWR = 35,000-39,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,3,,
202304846359,1,1,7HCGC402*PM******,2024-08-02 03:06:25,1,6,TRAILER,19404,"TEXAS PRIDE TRAILERS, LLC DBA U.S. BUILT TRAILERS",10148,TEXAS PRIDE TRAILERS,26245,Texas Pride Trailers,2023,,,6,UNITED STATES (USA),TEXAS,MADDISONVILLE,,,,,61,Trailer,,,,,3,Car Hauler Trailer,3,Gooseneck,40.000,,2,,
202304846359,2,1,1RNF48A2*DR******,2024-08-02 03:06:25,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2013,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202304846687,4,1,3H3V532C*LR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202304847769,1,1,1DW1A422*DS******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2013,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
202304848342,2,1,1UYVS253*FG******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304848506,4,1,5E0AA164*MG******,2024-08-02 03:06:25,0,6,TRAILER,20895,"COTTRELL, INC.",12482,COTTRELL,32567,"C-09, C-11, CS-10, CS-12M3, CX-09, CX-5LSCH, CX-AK7, CX-LSFA-TRI",2021,,,6,UNITED STATES (USA),GEORGIA,GAINESVILLE,,,,,61,Trailer,,,,,3,Car Hauler Trailer,5,Fifth Wheel,,Trailer Length (feet): 48-50,2,3,Tandem
202304851118,1,1,5MAPA532*NA******,2024-08-02 03:06:25,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2022,,,6,UNITED STATES (USA),OHIO,SALEM,ALLEN ROAD 20,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,ALUMINUM FRAME,2,,
202304852825,1,1,1JJV532D*KL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304853405,2,1,5V8VA532*LM******,2024-08-02 03:06:25,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2020,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,"Interior Post Aluminum Sheet Trailer (VIP, MaxCube)",,3,Tandem
202304855035,1,1,3H3V482C*ST******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1995,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
202304855946,2,1,1UYFS248*YA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2000,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
